City,Mean,Stdev,Median
Texarkana,54681.27272727273,35323.72727272727,87590.63636363637
Texas City,45507.333333333336,38342.666666666664,35998.666666666664
Texico,44555.0,40826.0,32470.0
Thatcher,45420.666666666664,40618.666666666664,118384.33333333333
Thawville,55922.0,46858.0,41661.0
Thaxton,62734.0,46775.0,53952.0
The Colony,100562.0,59101.0,95200.5
The Dalles,50899.0,30125.0,42815.0
The Villages,63997.0,44858.0,52600.0
The Woodlands,115511.8,64152.0,191328.4
Theodosia,48019.666666666664,36647.666666666664,43646.0
Thermal,75619.0,67535.0,50524.0
Thibodaux,53223.5,36181.25,47971.5
Thief River Falls,43090.0,33482.0,36531.0
Thiells,112235.0,59941.0,113806.0
Thomas,57526.0,46879.0,40038.0
Thomaston,66398.5,44502.333333333336,99404.0
Thomasville,46697.3,33928.7,39327.9
Thompson,88718.0,59513.666666666664,76941.66666666667
Thompson's Station,111205.0,70795.0,96484.0
Thompsonville,39404.0,26333.0,35488.0
Thomson,48992.0,42599.0,27133.0
Thonotosassa,40613.0,43920.0,27426.0
Thornburg,53769.5,35998.5,43514.5
Thorndale,62391.0,53443.0,50974.0
Thornton,80227.7,45229.3,137866.1
Thornville,63439.0,44424.0,53389.0
Thornwood,158331.0,79891.0,167462.0
Thorp,54247.5,40301.0,170413.0
Thousand Oaks,92375.4,62292.0,116625.2
Thousand Palms,43007.0,37935.0,31615.0
Thrall,70857.0,52802.0,62991.0
Three Bridges,86594.0,45890.0,300000.0
Three Forks,57237.0,40065.0,52179.0
Three Oaks,53091.0,42696.5,44840.5
Three Rivers,46750.5,36812.5,37690.5
Three Springs,52846.0,39462.0,43755.0
Throop,55072.0,38412.0,300000.0
Thunderbolt,55772.0,50934.0,34869.0
Thurmont,67879.33333333333,43861.0,143593.0
Tiburon,142862.0,83665.5,204875.5
Tierra Amarilla,48891.5,34976.0,170381.5
Tiffin,56484.5,41339.75,48760.25
Tifton,54197.0,41292.5,166769.5
Tigard,71837.75,47492.75,60476.5
Tiger,56365.0,51476.0,37513.5
Tijeras,81248.0,56019.0,66327.0
Tilden,64871.0,61311.0,47274.0
Tilghman,73311.0,57028.0,61679.0
Tillamook,45021.666666666664,36084.333333333336,128194.0
Tiltonsville,44691.0,35582.0,34119.0
Timber Lake,49039.0,38651.0,41445.0
Timberlake,66083.0,45955.0,56799.0
Timbo,42872.0,43350.0,31287.0
Timmonsville,32916.0,32038.0,25732.0
Timnath,98874.0,67457.0,300000.0
Timonium,87120.5,58469.0,79687.0
Tinley Park,72249.66666666667,48494.0,66370.33333333333
Tinton Falls,0.0,0.0,0.0
Tioga,43250.0,36936.0,34887.0
Tioga Center,60617.5,47605.5,54615.5
Tipp City,80070.0,61665.0,65407.0
Tipton,52310.2,35465.8,46344.6
Tishomingo,42219.0,26935.0,41635.0
Titusville,62513.0,44592.0,54576.666666666664
Tivoli,47659.0,37365.0,34375.0
Toa Alta,32863.75,25074.75,27232.5
Toa Baja,25440.76923076923,19981.53846153846,21181.69230769231
Tobaccoville,0.0,0.0,0.0
Toccoa,51213.666666666664,41302.0,118808.33333333333
Togo,56767.0,44651.0,46615.0
Tohatchi,36935.0,36237.0,22045.0
Tok,54967.0,46848.0,45144.0
Tolar,71345.0,65135.0,50539.0
Toledo,45410.441860465115,34554.976744186046,54388.46511627907
Tolland,135825.0,52971.0,300000.0
Tollesboro,39372.0,32943.0,29231.0
Tolleson,62737.0,37537.0,63854.0
Tollhouse,107612.0,70383.0,95137.0
Tolono,77819.0,55113.0,69589.0
Tom Bean,81305.0,60314.0,66791.0
Tomah,45239.0,32865.0,37346.0
Tomahawk,43574.0,30466.0,38070.0
Tomball,121059.66666666667,82422.33333333333,108081.66666666667
Tompkinsville,30936.0,23961.0,20079.0
Toms River,85247.14285714286,51020.0,193274.42857142858
Tonalea,39106.0,35165.0,23812.0
Tonasket,32384.0,26977.0,23460.0
Tonawanda,61399.4,35709.6,146482.0
Tonganoxie,84274.0,50798.0,75933.0
Tonkawa,53737.0,45757.0,39130.0
Tonto Basin,39704.0,19480.0,300000.0
Tontogany,81126.0,50814.0,75011.0
Tony,36013.5,29231.0,167655.5
Tooele,81939.5,52694.0,177141.0
Tool,51121.5,38815.5,41727.0
Toone,53843.0,44841.0,41801.0
Topanga,136693.0,73979.0,300000.0
Topeka,65897.76470588235,45861.294117647056,104877.35294117648
Topmost,38717.0,31527.0,26035.0
Toppenish,49958.0,42929.5,164049.5
Topsfield,130593.5,83764.0,300000.0
Topton,54095.5,33142.0,172217.5
Tornado,50046.333333333336,48619.0,122329.33333333333
Tornillo,38191.0,30664.0,32788.0
Toronto,47582.0,34127.333333333336,44002.333333333336
Torrance,94377.8947368421,58854.78947368421,135338.15789473685
Torrington,58011.57142857143,39954.142857142855,88982.28571428571
Totowa,79081.0,52282.0,73393.0
Toulon,68667.0,43620.0,61889.0
Toutle,66873.0,43552.0,54380.0
Towanda,67054.0,44296.5,55030.5
Tower City,58302.0,46634.0,42571.0
Town And Country,164799.0,82011.0,185267.0
Town Creek,49453.0,36144.0,30636.0
Towner,68999.0,55887.0,62762.0
Townsend,80054.5,57065.0,68042.0
Townville,50360.0,32432.0,40766.0
Towson,94547.66666666667,67391.33333333333,145849.0
Trabuco Canyon,99883.0,62772.666666666664,230609.0
Tracy,84638.875,55786.875,73754.125
Trafalgar,73309.0,43178.0,68871.0
Trappe,95375.66666666667,68428.0,151521.66666666666
Travelers Rest,58181.0,53923.0,40910.0
Traverse City,73362.125,48480.375,121565.75
Travis Afb,85569.0,21896.0,300000.0
Tremont,64861.5,47390.0,60292.0
Trenton,55110.36842105263,41457.94736842105,59763.42105263158
Trevor,49990.0,29791.0,49732.0
Trevorton,53539.0,40817.0,47061.0
Tribune,63472.0,48235.0,49424.0
Trinidad,51020.5,45362.0,41807.0
Trinity,63502.0,48172.142857142855,83986.71428571429
Trinity Center,46578.0,45273.0,28082.0
Tripoli,67343.0,48838.0,57112.0
Troup,30515.0,17872.0,300000.0
Trout,50122.0,41464.0,38926.0
Trout Creek,55079.0,43700.0,35397.0
Trout Lake,72854.0,53478.0,63329.0
Troutdale,70002.0,50071.0,60392.0
Troy,66720.74074074074,46265.18518518518,79522.37037037036
Troy Mills,68654.0,42879.0,63755.0
Truckee,55399.142857142855,31925.714285714286,148317.14285714287
Trujillo Alto,37596.0,31083.0,29233.333333333332
Trumann,49235.0,34810.0,46187.0
Trumbull,143291.0,71841.33333333333,198032.0
Truro,36803.0,26517.0,300000.0
Trussville,75283.0,56918.0,67263.0
Truxton,62457.0,43942.0,50509.0
Tryon,66782.0,58723.0,51123.0
Tualatin,86914.5,54442.5,193022.5
Tuba City,47913.333333333336,42031.666666666664,36642.0
Tucker,80525.2,52422.4,121566.0
Tuckerman,44836.0,41176.0,34907.0
Tucson,56039.256410256414,40973.833333333336,68407.41025641025
Tucumcari,70547.0,55732.0,93163.5
Tujunga,67688.5,58739.0,54341.5
Tukwila,58673.333333333336,45399.333333333336,45509.0
Tulare,49913.6,36680.2,38866.6
Tulelake,35980.0,33762.0,25746.5
Tulia,51495.0,40848.0,37541.0
Tullahoma,70218.66666666667,49709.666666666664,219868.33333333334
Tully,59080.0,46037.0,46539.0
Tulsa,56694.954545454544,44637.63636363636,56594.34090909091
Tumwater,38750.0,26755.0,33346.0
Tunbridge,57527.0,44525.0,50526.0
Tunica,38575.0,33416.0,35521.0
Tunkhannock,65728.0,46176.0,52135.0
Tunnel Hill,55561.0,49693.5,174872.0
Tunnelton,49094.0,33628.0,44551.333333333336
Tuolumne,73658.5,48821.5,67619.0
Tupelo,47697.2,40108.2,38162.0
Turbeville,50110.0,42342.0,41149.0
Turbotville,54304.0,31360.0,300000.0
Turlock,51614.71428571428,44482.71428571428,76834.42857142857
Turner,63664.0,45410.0,55901.25
Turners Falls,50964.0,34858.0,300000.0
Turnersville,61646.0,59594.0,38768.0
Turtle Creek,29027.0,24848.0,21689.0
Tuscaloosa,61115.88888888889,45782.666666666664,70280.11111111111
Tuscola,92784.5,54584.5,85443.0
Tuscumbia,45442.0,31704.5,169069.5
Tuskahoma,35402.0,38857.0,24399.0
Tuskegee,36412.0,32135.0,28544.0
Tuskegee Institute,50328.0,42007.0,36023.0
Tustin,100082.63636363637,56812.09090909091,169944.63636363635
Twentynine Palms,49299.333333333336,43127.0,35937.11111111111
Twin City,40479.0,38929.0,31101.0
Twin Falls,52087.333333333336,38553.666666666664,39545.666666666664
Twin Lake,51696.0,36602.0,47730.0
Twinsburg,77880.33333333333,49724.0,70785.0
Two Rivers,41109.0,26902.0,34085.0
Tyler,44496.9,36480.2,33631.8
Tylertown,80856.0,66536.0,74410.0
Tyrone,58351.5,47086.5,164022.0
Ubly,63075.0,45305.0,54623.0
Ukiah,59409.5,43774.75,108429.5
Ullin,34363.0,22880.0,31335.0
Ulm,78770.0,44427.0,83641.0
Ulysses,51711.0,32144.5,169889.5
Umatilla,59495.0,37793.0,50920.0
Unadilla,53059.5,40736.0,48806.5
Unalakleet,73951.0,53933.0,64415.0
Underhill Center,96753.0,58803.0,86664.0
Union,72439.5294117647,49431.64705882353,104214.70588235294
Union Beach,78814.0,53062.0,70364.0
Union City,74612.75,49994.75,109342.91666666667
Union Gap,37797.0,31033.0,30074.0
Union Grove,62677.0,44841.0,51925.0
Union Point,30565.0,26181.0,21202.0
Union Springs,30765.0,26768.0,25206.0
Union Star,46216.0,41228.0,34187.0
Uniondale,102260.33333333333,59429.0,225739.0
Uniontown,58401.0,51007.75,101650.25
Unionville,60035.833333333336,47109.0,49741.5
Unity,43767.0,36796.0,31015.0
Universal City,67021.33333333333,48367.666666666664,142484.33333333334
University City,77778.0,71669.33333333333,60211.333333333336
University Hts,98021.0,59073.0,300000.0
University Pla,71699.5,51467.0,60045.5
University Place,65089.0,58535.0,46122.0
Upland,78779.0,54037.375,116676.375
Upper Arlington,110708.6,67926.8,181619.4
Upper Darby,63081.75,45994.75,107521.5
Upper Marlboro,111309.18181818182,61271.545454545456,136337.81818181818
Upper Montclair,148755.5,82761.5,300000.0
Upper Nyack,103926.5,67734.0,191747.5
Upper Saddle River,174859.0,68707.0,165643.0
Upper Sandusky,51907.0,33989.0,300000.0
Upperco,104085.0,77087.0,85164.0
Upton,73051.0,51190.5,178726.0
Urbana,51958.857142857145,36427.0,110141.71428571429
Urbandale,92324.5,70788.5,75245.0
Uriah,38939.5,34621.5,24562.5
Usaf Academy,75793.5,42961.5,68807.0
Ute,47530.0,35691.0,38104.0
Utica,43083.833333333336,36493.833333333336,33841.75
Utuado,24855.5,20982.0,19434.0
Uvalde,42644.6,38017.4,29336.8
Uxbridge,124378.0,65629.0,300000.0
Vacaville,97866.0,62608.0,110327.0
Vadnais Heights,86608.0,52307.0,83755.0
Vail,86590.25,58922.5,127247.5
Valders,64837.0,36882.0,60628.0
Valdosta,48521.0,38286.0,39919.88888888889
Vale,43957.0,36403.0,35233.0
Valencia,105715.0,62103.666666666664,170748.66666666666
Valentine,63233.0,55298.0,50508.0
Vallejo,72252.92857142857,48341.28571428572,123516.5
Valley,56505.0,52293.0,41315.75
Valley Center,85544.0,61370.5,76256.0
Valley City,52778.0,45420.5,42612.0
Valley Falls,55853.333333333336,40280.0,47995.333333333336
Valley Home,88379.0,69551.0,68756.0
Valley Springs,61677.666666666664,39276.666666666664,56972.333333333336
Valley Stream,118193.57142857143,66812.57142857143,168355.57142857142
Valliant,45021.5,37894.5,34119.5
Valmeyer,83353.0,49985.0,72604.0
Valparaiso,82589.6,52461.4,112974.2
Valrico,73354.0,48640.6,61928.6
Van,65657.5,55688.5,58227.5
Van Alstyne,0.0,0.0,0.0
Van Buren,56679.2,44702.2,46382.0
Van Etten,56251.0,48335.0,47574.0
Van Hornesville,69317.0,49323.0,59873.0
Van Meter,71565.0,45030.0,61843.0
Van Nuys,69274.23529411765,53377.35294117647,69099.64705882352
Van Vleck,46899.0,41248.0,27501.0
Van Wert,44350.5,30378.0,42006.5
Vance,20298.0,14450.0,17776.0
Vanceboro,47068.0,43119.0,38138.0
Vancleave,70119.0,42372.0,65720.0
Vancouver,68492.72413793103,47928.275862068964,98086.31034482758
Vandalia,51222.2,35011.8,43117.4
Vanderbilt,53801.0,45160.0,40651.0
Vandergrift,49023.0,34549.0,43937.333333333336
Vandervoort,36148.5,31723.0,28665.0
Vansant,39124.0,30721.0,34896.0
Vardaman,41786.0,37037.0,28737.0
Varna,68790.0,49334.0,57775.0
Varnville,52688.0,50355.0,33765.0
Varysburg,71483.0,52955.0,50746.0
Vashon,79566.0,64691.0,300000.0
Vass,60718.0,48290.0,44016.0
Vassalboro,64626.0,51691.0,48709.0
Vassar,68338.0,48246.5,171641.0
Vaughn,68963.0,57408.0,56118.0
Veazie,77493.0,60127.0,55918.0
Veedersburg,57910.0,36298.0,54544.0
Vega Alta,27621.5,24302.5,18641.5
Vega Baja,19546.0,22579.571428571428,12138.714285714286
Velma,62293.0,53860.0,48147.0
Venetia,138552.0,68104.0,135628.0
Venice,73873.36363636363,55120.72727272727,127771.09090909091
Ventnor,77052.0,61761.0,68271.0
Ventura,70730.44444444444,52287.11111111111,84752.44444444444
Venus,65115.0,30882.0,300000.0
Verbena,67265.0,59481.0,46110.0
Verden,46472.0,41377.0,33231.0
Verdi,101010.0,75997.0,75755.0
Vermilion,70313.0,53487.0,52830.0
Vermillion,45280.0,45711.5,28622.5
Vernal,85205.5,51005.0,77607.0
Vernon,74352.1,48724.4,104747.4
Vernon Hills,73340.0,56584.0,51711.0
Vernonia,59833.0,38822.0,56867.0
Vero Beach,77203.2,61032.4,81125.8
Verona,96504.75,59051.25,123304.0
Versailles,53109.4,41974.6,42600.6
Vestaburg,51830.0,36815.0,43322.0
Vestal,80043.0,61558.0,172766.5
Vestavia Hills,87115.0,71336.5,62519.0
Vevay,65331.0,53056.0,59603.0
Vian,31046.0,23324.0,24303.0
Vici,58735.0,48971.0,45939.0
Vicksburg,53339.333333333336,45287.166666666664,40472.0
Victor,84621.0,55829.0,189637.0
Victoria,67170.0,46962.6,94803.2
Victorville,56459.71428571428,41359.142857142855,79752.71428571429
Vidalia,74173.0,48829.5,65872.5
Vidor,64939.0,46542.666666666664,58093.0
Vienna,86784.58333333333,54661.333333333336,119653.75
Vieques,27742.0,20854.0,23595.0
Viera,74822.5,51396.5,180647.5
Villa Hills,102986.0,67294.0,300000.0
Villa Park,69201.33333333333,48758.666666666664,57336.666666666664
Villa Rica,50473.0,40847.0,41111.0
Villalba,22675.333333333332,20288.666666666668,17008.0
Villas,57646.5,49500.5,44902.5
Ville Platte,29275.0,37690.0,16048.5
Vilonia,56573.0,33754.0,45089.0
Vina,37300.0,28404.0,300000.0
Vincennes,39636.0,30706.5,31025.25
Vincent,0.0,0.0,0.0
Vineland,74567.6,57129.0,104151.2
Vinemont,53132.5,45365.0,39186.5
Vineyard,70681.0,44305.0,67198.0
Vineyard Haven,56044.0,35620.0,300000.0
Vinita,56822.0,49602.0,43567.0
Vinton,60059.0,43091.0,53933.8
Viola,60518.5,48901.0,45948.0
Viper,41337.0,39266.5,26704.5
Virgie,41545.0,24052.0,34284.0
Virginia,54946.0,47713.0,38359.5
Virginia Beach,77764.625,48604.575,114946.275
Viroqua,48707.0,45724.0,37390.0
Visalia,54387.692307692305,43601.0,80110.07692307692
Vista,73599.125,50568.625,64028.875
Vivian,45359.0,44953.0,31473.5
Volga,55987.0,23513.0,300000.0
Vonore,48462.0,44148.0,35774.0
Voorhees,105380.0,59764.5,175122.5
Voorheesville,97856.5,63367.5,85314.5
W Orange,86013.0,57133.25,236002.75
Wabash,45631.5,35018.5,36815.0
Wabasso,60306.0,48937.0,44925.0
Wabeno,44818.0,30688.0,36874.5
Waco,45091.22222222222,32755.88888888889,63405.555555555555
Waconia,76923.0,50432.0,60271.0
Wadena,30118.0,23733.0,18029.0
Wadesboro,24144.0,25734.0,14617.0
Wading River,127693.0,72035.0,137303.0
Wadley,14741.0,10903.0,11398.0
Wadsworth,90371.0,59466.5,78255.0
Waelder,39574.0,31402.0,33724.0
Wagner,36994.0,38109.0,25509.0
Wagon Mound,31026.0,23359.0,25321.0
Wagoner,55349.0,42627.0,300000.0
Wahiawa,68419.66666666667,49058.0,59775.0
Wahpeton,63978.0,50803.0,48236.0
Waialua,85713.5,60316.5,71880.0
Waianae,73849.4,54931.0,62612.4
Waikoloa,73504.0,57291.0,61989.0
Wailuku,75789.5,55123.75,66528.25
Waimanalo,76006.0,60959.0,61802.5
Wainwright,33628.0,27761.0,21645.0
Waipahu,87016.0,53501.8,173794.2
Waite Park,51756.0,37743.0,42891.0
Waitsburg,57262.0,52105.0,46473.0
Waitsfield,64286.0,57274.0,300000.0
Wakarusa,70542.0,39948.0,179643.0
Wake Forest,89187.0,57202.0,79986.5
Wakeeney,86317.0,58380.0,78908.0
Wakefield,84364.66666666667,57740.22222222222,92766.22222222222
Walden,114145.0,65756.0,300000.0
Waldoboro,32672.0,36439.0,18824.0
Waldorf,110823.85714285714,61082.71428571428,133899.2857142857
Waldport,55030.5,50731.5,41229.0
Waldron,53636.0,41031.0,47154.0
Waldwick,126015.0,69732.0,118775.0
Wales,76255.5,52641.5,61018.5
Waleska,79863.0,49829.0,71145.0
Walhalla,37177.0,31015.0,32087.0
Walker,58772.666666666664,45205.333333333336,51773.333333333336
Walkersville,97474.5,62697.5,198882.5
Walkertown,52051.0,31055.0,300000.0
Wall,84084.25,55803.25,252517.5
Walla Walla,65899.2,48169.4,106949.0
Walled Lake,55204.0,56697.0,22898.0
Waller,57546.5,44026.5,49092.5
Wallingford,91793.2,58050.2,161596.2
Wallington,64150.0,49298.0,61669.0
Wallowa,46108.5,42159.5,36779.0
Walnut,105040.0,64167.4,133974.8
Walnut Creek,108893.16666666667,68474.66666666667,144082.5
Walnut Grove,41616.0,38072.0,30249.0
Walnut Hill,49882.0,38859.0,38324.0
Walnut Ridge,32600.5,28110.0,26060.0
Walpole,105385.5,65183.0,190948.5
Walsenburg,33439.0,27783.0,30262.0
Walsh,47555.0,49482.0,34309.0
Walterboro,40527.0,35074.666666666664,29213.666666666668
Waltham,89713.16666666667,65705.66666666667,109348.66666666667
Walthourville,52904.5,33439.5,45438.5
Walton,24505.0,21074.0,14313.0
Waltonville,58819.0,42923.0,52959.0
Wamego,58035.0,43484.0,45339.0
Wampsville,52891.0,44961.0,41693.0
Wamsutter,0.0,0.0,0.0
Wanaque,94371.0,65392.0,86612.0
Wanblee,52016.0,50597.0,43165.0
Wanette,53379.5,43500.5,43833.5
Wantagh,139654.33333333334,78856.0,239402.0
Wapakoneta,44396.0,31163.0,35943.0
Wapello,52841.0,35365.0,46292.5
Wappingers Falls,87521.5,58481.5,150567.66666666666
War,35172.0,29072.0,25775.0
Ward,51697.0,28316.0,45977.0
Ware,48871.0,44985.0,34842.0
Ware Shoals,35164.5,37488.0,21800.5
Wareham,75533.66666666667,50030.666666666664,131722.0
Waretown,47504.0,35188.333333333336,122641.0
Warfield,52219.0,43236.0,37583.0
Warm Springs,27656.0,21453.0,23121.0
Warminster,92660.5,60207.5,88045.5
Warner,84167.0,59738.0,69979.0
Warner Robins,54812.5,37471.0,126728.0
Warren,51632.70731707317,39527.09756097561,82775.90243902439
Warrens,64681.0,45338.0,53544.0
Warrensburg,57892.666666666664,47272.666666666664,45641.5
Warrensville,45055.0,47092.0,28576.0
Warrensville Heights,55461.0,55220.0,34661.0
Warrenton,122447.33333333333,68307.0,179349.33333333334
Warrenville,57397.0,38419.25,48006.5
Warrington,134721.0,77364.0,119770.0
Warroad,42499.0,1826.0,300000.0
Warsaw,55651.6,40741.3,74885.0
Wartburg,48919.5,48083.0,35855.0
Warwick,68176.38461538461,51362.769230769234,90795.0
Wasco,47921.0,37204.0,38561.0
Waseca,63110.0,36824.0,52360.0
Washburn,53023.5,44557.0,41659.0
Washington,83814.97802197802,58113.593406593405,89669.85714285714
Washington Court Hou,52305.5,41400.5,44306.5
Washington Court House,45621.0,39298.5,36694.0
Washington Depot,93538.5,68519.0,78517.5
Washington Island,59448.0,47118.0,50120.0
Washingtonville,116318.0,60539.0,201437.0
Washougal,84962.0,53943.0,78932.0
Washtucna,52156.0,41552.0,59151.0
Wasilla,86586.6,55443.8,80890.8
Watauga,57607.666666666664,34509.0,59486.0
Watchung,134247.0,90884.0,112658.0
Waterbury,51486.545454545456,39744.27272727273,64480.545454545456
Waterfall,51658.0,38486.0,46607.0
Waterford,75563.31578947368,52422.0,90033.63157894737
Waterloo,57963.666666666664,40833.833333333336,50703.083333333336
Watersmeet,42021.0,31112.0,33386.0
Watertown,75155.61111111111,54572.166666666664,108924.33333333333
Waterville,64730.6,49199.0,103327.4
Watervliet,53372.0,37188.5,48822.5
Watford City,88408.0,66768.5,71035.5
Wathena,52382.0,42853.5,41165.5
Watkins Glen,56142.0,31124.0,46651.0
Watkinsville,116157.0,64249.0,110719.0
Watonga,53302.5,35703.5,48859.0
Watseka,46845.0,41079.0,35718.0
Watson,76343.0,51689.0,65410.0
Watsontown,55012.0,38797.0,48693.0
Watsonville,68920.55555555556,53816.555555555555,51787.666666666664
Watts,43686.5,40842.5,28154.0
Waubay,57429.0,56307.0,42266.0
Wauchula,70546.0,44236.5,171140.0
Waukee,110120.0,54895.5,300000.0
Waukegan,45949.28571428572,35953.28571428572,109258.0
Waukesha,79615.0,48875.90909090909,129297.0
Waukomis,53833.5,33783.5,46988.0
Waukon,59196.0,50689.0,46923.0
Waunakee,128827.5,64380.0,196958.0
Waupaca,79556.5,55727.0,70162.5
Waupun,81905.0,53750.0,74179.0
Wausau,53926.6,47428.6,43129.4
Wausaukee,38764.0,29962.5,30203.5
Wauseon,63568.0,48015.0,47849.0
Wautoma,61333.0,42133.0,53549.0
Wauwatosa,79684.66666666667,58385.833333333336,67519.0
Waveland,40955.5,34312.0,35780.5
Waverly,66734.5,48774.0,85461.875
Waxahachie,76861.75,48544.0,133111.25
Waxhaw,73988.0,49285.333333333336,65379.666666666664
Waycross,39093.8,34354.0,31623.4
Wayland,113159.66666666667,65112.333333333336,113761.0
Wayne,88771.30769230769,61000.0,121208.38461538461
Waynesboro,50672.083333333336,40291.25,62471.333333333336
Waynesburg,53534.75,41745.25,44536.75
Waynesfield,70485.0,46156.0,58678.0
Waynesville,57328.75,41754.5,49487.75
Wayzata,88140.0,73992.0,63331.0
Weatherford,69906.4,46710.8,109064.2
Weatogue,119367.0,75597.0,102341.5
Weaverville,67093.0,42016.0,61384.0
Webb,46100.5,44140.5,33945.0
Webb City,45500.5,33957.0,40857.5
Webster,81117.5,53420.125,70222.375
Wedowee,44124.0,29087.0,40935.0
Weedville,54769.0,42153.0,45356.0
Weehawken,85104.0,68385.66666666667,70317.66666666667
Weeki Wachee,45666.0,37426.0,25177.0
Weimar,73325.5,55376.0,61082.5
Weir,59130.0,39153.0,55270.0
Weirsdale,61645.0,41675.0,53065.0
Weirton,56023.666666666664,41081.666666666664,127925.66666666667
Weiser,35964.0,30452.0,27108.0
Welda,56189.0,31528.0,53111.0
Weldon,35958.75,35175.75,24848.5
Weldona,78180.0,53991.0,73024.0
Weleetka,20639.0,21641.0,11911.0
Wellesley,169853.0,71578.5,300000.0
Welling,48259.0,42792.0,32769.0
Wellington,93699.25,58754.125,162417.375
